 Time,Vel,PitchCmd,Pitch,RateCmd,Rate,TorqueCmd
-00.22, 02.54, 10.22,-54.86,-17.23, 03.76
-00.16, 01.97, 10.02,-59.46,-21.82, 03.76
-00.10, 01.41, 09.79,-63.51,-26.41, 03.71
-00.05, 00.85, 09.52,-67.20,-30.66, 03.65
 00.00, 00.37, 09.19,-69.66,-34.47, 03.52
 00.04,-00.05, 08.85,-71.37,-37.15, 03.42
 00.10,-00.63, 08.47,-74.29,-39.06, 03.52
 00.12,-00.86, 08.07,-73.46,-41.52, 03.19
 00.17,-01.28, 07.63,-74.15,-43.98, 03.02
 00.21,-01.71, 07.19,-74.90,-47.22, 02.77
 00.25,-02.15, 06.69,-75.22,-51.14, 02.41
 00.29,-02.56, 06.17,-74.97,-53.83, 02.11
 00.33,-02.95, 05.61,-74.17,-55.95, 01.82
 00.37,-03.34, 05.06,-73.47,-58.30, 01.52
 00.40,-03.64, 04.46,-71.19,-59.20, 01.20
 00.43,-03.92, 03.85,-68.68,-60.65, 00.80
 00.45,-04.12, 03.26,-65.57,-59.98, 00.56
 00.46,-04.26, 02.67,-61.71,-58.75, 00.30
 00.47,-04.36, 02.08,-57.48,-57.18, 00.03
 00.47,-04.38, 01.53,-52.74,-53.83,-00.11
 00.47,-04.38, 01.53,-53.32,-53.83,-00.05
 00.46,-04.31, 00.49,-42.74,-48.57,-00.58
 00.46,-04.25, 00.01,-37.75,-48.01,-01.03
 00.43,-04.00,-00.49,-30.60,-44.09,-01.35
 00.42,-03.84,-00.91,-25.10,-41.29,-01.62
 00.39,-03.57,-01.29,-18.82,-36.26,-01.74
 00.37,-03.40,-01.63,-13.85,-32.01,-01.82
 00.32,-02.92,-01.94,-06.02,-26.75,-02.07
 00.28,-02.54,-02.19, 00.11,-21.37,-02.15
 00.26,-02.34,-02.37, 03.92,-16.79,-02.07
 00.20,-01.71,-02.53, 11.93,-10.74,-02.27
 00.18,-01.53,-02.53, 13.85,-05.48,-01.93
 00.14,-01.13,-02.64, 19.13,-00.34,-01.95
 00.08,-00.55,-02.63, 25.03, 03.58,-02.15
 00.04,-00.16,-02.58, 28.60, 08.28,-02.03
 00.03, 00.01,-02.58, 30.55, 12.53,-01.80
-00.01, 00.36,-02.35, 32.09, 16.11,-01.60
-00.05, 00.83,-02.17, 35.35, 18.69,-01.67
-00.08, 01.11,-01.98, 36.51, 20.93,-01.56
-00.11, 01.36,-01.77, 37.17, 22.94,-01.42
-00.12, 01.47,-01.54, 36.30, 24.40,-01.19
-00.15, 01.77,-01.29, 37.09, 26.75,-01.03
-00.17, 01.94,-01.03, 36.52, 28.09,-00.84
-00.18, 02.11,-00.72, 35.35, 30.21,-00.51
-00.19, 02.17,-00.44, 33.41, 30.66,-00.28
-00.20, 02.32,-00.13, 32.13, 32.23, 00.01
-00.21, 02.36, 00.18, 29.56, 31.56, 00.20
-00.21, 02.37, 00.50, 26.63, 31.22, 00.46
-00.20, 02.32, 00.80, 23.33, 29.77, 00.64
-00.20, 02.27, 00.80, 22.99, 28.20, 00.52
-00.18, 02.09, 01.35, 15.83, 25.51, 00.97
-00.17, 02.02, 01.35, 15.17, 23.50, 00.83
-00.14, 01.72, 01.79, 07.73, 19.81, 01.21
-00.12, 01.51, 01.97, 03.81, 17.68, 01.39
-00.09, 01.25, 02.12,-00.41, 13.32, 01.37
-00.07, 00.98, 02.12,-03.16, 10.41, 01.36
-00.04, 00.72, 02.31,-07.81, 05.60, 01.34
-00.02, 00.47, 02.34,-10.89, 02.80, 01.37
 00.01, 00.19, 02.34,-13.87,-00.78, 01.31
 00.03,-00.03, 02.34,-16.39,-02.80, 01.36
 00.06,-00.24, 02.28,-18.07,-05.04, 01.30
 00.07,-00.43, 02.21,-19.51,-06.83, 01.27
 00.09,-00.61, 02.13,-20.78,-08.62, 01.22
 00.11,-00.77, 02.03,-21.68,-10.52, 01.12
 00.12,-00.94, 01.90,-22.31,-12.65, 00.97
 00.14,-01.11, 01.76,-22.93,-14.77, 00.82
 00.15,-01.24, 01.59,-22.77,-16.67, 00.61
 00.16,-01.34, 01.41,-22.26,-17.46, 00.48
 00.17,-01.42, 01.23,-21.60,-17.46, 00.41
 00.18,-01.47, 01.06,-20.60,-17.23, 00.34
 00.18,-01.50, 00.87,-19.19,-17.35, 00.18
 00.18,-01.52, 00.69,-17.85,-17.90,-00.01
 00.18,-01.51, 00.50,-16.02,-17.90,-00.19
 00.18,-01.48, 00.30,-14.00,-17.46,-00.35
 00.17,-01.42, 00.14,-11.94,-15.78,-00.38
 00.16,-01.33,-00.02,-09.52,-14.10,-00.46
 00.15,-01.21,-00.16,-07.03,-12.09,-00.51
 00.14,-01.09,-00.28,-04.71,-10.18,-00.55
 00.12,-00.94,-00.38,-02.29,-08.50,-00.62
 00.11,-00.78,-00.46, 00.09,-06.38,-00.65
 00.09,-00.64,-00.53, 02.14,-04.25,-00.64
 00.07,-00.47,-00.57, 04.30,-02.13,-00.64
 00.06,-00.32,-00.59, 06.00,-00.22,-00.62
 00.05,-00.17,-00.59, 07.54, 01.57,-00.60
 00.03,-00.02,-00.58, 08.96, 03.25,-00.57
 00.02, 00.10,-00.54, 09.88, 05.15,-00.47
 00.00, 00.24,-00.49, 10.87, 06.38,-00.45
-00.01, 00.35,-00.43, 11.44, 07.27,-00.42
-00.01, 00.42,-00.37, 11.50, 08.17,-00.33
-00.02, 00.49,-00.29, 11.54, 08.62,-00.29
-00.03, 00.54,-00.21, 11.27, 09.06,-00.22
-00.03, 00.58,-00.12, 10.92, 09.18,-00.17
-00.03, 00.59,-00.03, 10.25, 09.29,-00.10
-00.03, 00.61, 00.05, 09.57, 09.18,-00.04
-00.03, 00.59, 00.14, 08.62, 08.73, 00.01
-00.03, 00.57, 00.21, 07.69, 08.28, 00.06
-00.02, 00.52, 00.29, 06.52, 07.50, 00.10
-00.02, 00.50, 00.35, 05.60, 06.60, 00.10
-00.02, 00.44, 00.41, 04.47, 05.93, 00.15
-00.01, 00.40, 00.46, 03.61, 05.71, 00.21
-00.01, 00.37, 00.51, 02.83, 04.92, 00.21
-00.00, 00.32, 00.55, 01.81, 04.48, 00.27
 00.00, 00.27, 00.58, 00.99, 03.69, 00.27
 00.00, 00.24, 00.62, 00.34, 03.25, 00.29
 00.01, 00.18, 00.64,-00.56, 03.13, 00.37
 00.01, 00.15, 00.66,-01.19, 02.91, 00.41
 00.01, 00.14, 00.68,-01.59, 02.46, 00.41
 00.02, 00.10, 00.71,-02.20, 02.35, 00.46
 00.02, 00.08, 00.72,-02.65, 01.79, 00.44
 00.02, 00.07, 00.74,-03.01, 01.90, 00.49
 00.02, 00.04, 00.74,-03.44, 01.45, 00.49
 00.03, 00.02, 00.76,-03.82, 01.12, 00.49
 00.03, 00.02, 00.77,-04.03, 01.12, 00.51
 00.03,-00.01, 00.77,-04.43, 01.57, 00.60
 00.03,-00.01, 00.78,-04.54, 01.34, 00.59
 00.03,-00.00, 00.79,-04.69, 01.12, 00.58
 00.03,-00.01, 00.80,-04.96, 01.34, 00.63
 00.03,-00.03, 00.81,-05.38, 01.12, 00.65
 00.03,-00.05, 00.81,-05.66, 00.45, 00.61
 00.04,-00.09, 00.81,-06.13, 00.00, 00.61
 00.04,-00.12, 00.81,-06.49,-00.78, 00.57
 00.05,-00.18, 00.79,-06.98,-01.79, 00.52
 00.05,-00.23, 00.77,-07.36,-02.57, 00.48
 00.06,-00.28, 00.73,-07.52,-03.25, 00.43
 00.06,-00.32, 00.69,-07.71,-03.69, 00.40
 00.06,-00.36, 00.65,-07.82,-04.25, 00.36
 00.07,-00.40, 00.60,-07.78,-04.36, 00.34
 00.07,-00.41, 00.55,-07.52,-04.14, 00.34
 00.07,-00.40, 00.51,-07.11,-03.47, 00.36
 00.07,-00.38, 00.47,-06.58,-02.91, 00.37
 00.06,-00.35, 00.44,-06.01,-02.35, 00.37
 00.06,-00.30, 00.42,-05.44,-01.45, 00.40
 00.05,-00.26, 00.40,-04.96,-00.90, 00.41
 00.05,-00.22, 00.39,-04.46,-00.45, 00.40
 00.05,-00.20, 00.38,-04.21,-00.45, 00.38
 00.04,-00.17, 00.38,-03.90,-00.11, 00.38
 00.04,-00.14, 00.37,-03.65, 00.45, 00.41
 00.04,-00.12, 00.37,-03.46, 00.34, 00.38
 00.04,-00.12, 00.37,-03.47, 00.45, 00.39
 00.04,-00.10, 00.37,-03.36, 00.34, 00.37
 00.04,-00.10, 00.37,-03.40, 00.34, 00.37
 00.04,-00.11, 00.37,-03.51,-00.11, 00.34
 00.04,-00.10, 00.36,-03.42,-00.22, 00.32
 00.04,-00.11, 00.35,-03.46,-00.34, 00.31
 00.04,-00.12, 00.34,-03.46,-00.22, 00.32
 00.04,-00.13, 00.33,-03.50,-00.34, 00.32
 00.04,-00.13, 00.32,-03.51,-00.22, 00.33
 00.04,-00.13, 00.32,-03.46,-00.22, 00.32
 00.04,-00.14, 00.31,-03.55, 00.00, 00.36
 00.04,-00.12, 00.30,-03.32, 00.11, 00.34
 00.04,-00.10, 00.31,-03.25, 00.45, 00.37
 00.04,-00.09, 00.30,-03.10, 00.67, 00.38
 00.03,-00.08, 00.31,-03.14, 00.90, 00.40
 00.03,-00.05, 00.32,-02.93, 00.90, 00.38
 00.03,-00.05, 00.32,-02.96, 01.23, 00.42
 00.03,-00.02, 00.33,-02.89, 01.45, 00.43
 00.03,-00.01, 00.34,-02.84, 01.57, 00.44
 00.03, 00.00, 00.36,-02.94, 01.90, 00.48
 00.03, 00.00, 00.37,-03.12, 01.90, 00.50
 00.02, 00.02, 00.39,-03.11, 01.68, 00.48
 00.02, 00.02, 00.40,-03.34, 01.68, 00.50
 00.02, 00.02, 00.41,-03.49, 01.68, 00.52
 00.02, 00.02, 00.43,-03.62, 01.79, 00.54
 00.02, 00.04, 00.44,-03.68, 02.24, 00.59
